|Revista|ISSN|Volume|Número|Submissao|Data de Publicação|Titulo|Secçao|DOI|Autor|Afiliação|Citação
3748|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Uma grande equipa|Editorial|https://doi.org/10.32385/rpmgf.v22i1.10203|Jaime Correia De Sousa|Director da Revista Portuguesa de Clínica Geral|Sousa, J. C. D. (2006). Uma grande equipa. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 9–11. https://doi.org/10.32385/rpmgf.v22i1.10203
3749|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|A reforma do pensamento em saúde|Editorial|https://doi.org/10.32385/rpmgf.v22i1.10204|André Rosa Biscaia|Médico de Família no Centro de Saúde de Cascais Investigador no Instituto de Higiene e Medicina Tropical da Universidade Nova de Lisboa|Biscaia, A. R. (2006). A reforma do pensamento em saúde. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 63–4. https://doi.org/10.32385/rpmgf.v22i1.10204
3750|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Fibrilhação auricular e prevenção do tromboembolismo|Investigação Original|https://doi.org/10.32385/rpmgf.v22i1.10205|Paulo Ascensão|Assistente Graduado de Clínica Geral/Medicina Familiar Administração Regional de Saúde do Alentejo Sub-Região de Saúde de Beja Centro de Saúde de Ourique|Ascensão, P. (2006). Fibrilhação auricular e prevenção do tromboembolismo. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 13–24. https://doi.org/10.32385/rpmgf.v22i1.10205
3751|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Tabagismo nos médicos e enfermeiros da cidade do Porto|Investigação Original|https://doi.org/10.32385/rpmgf.v22i1.10206|Ana Dias Costa|Interna Complementar Medicina Geral e Familiar, Unidade de Saúde Familiar Serpa Pinto|Costa, A. D. (2006). Tabagismo nos médicos e enfermeiros da cidade do Porto. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 27–38. https://doi.org/10.32385/rpmgf.v22i1.10206
3752|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|A propósito de uma situação de crise familiar|Relatos de Casos|https://doi.org/10.32385/rpmgf.v22i1.10207|Rui Correia Da Costa|Interno do 3º ano do Internato Complementar de Medicina Geral e Familiar Centro de Ponta Delgada, Unidade de Saúde de Mosteiros|Costa, R. C. D. (2006). A propósito de uma situação de crise familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 57–61. https://doi.org/10.32385/rpmgf.v22i1.10207
3753|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Estratificação de risco cardiovascular em doentes hipertensos.|Artigo Breve|https://doi.org/10.32385/rpmgf.v22i1.10209|Ana Margarida Coelho|Interna complementar do 2o ano de Medicina Geral e Familiar Centro de Saúde de Ermesinde/Valongo, Unidade de Saúde de Sobrado|Coelho, A. M. (2006). Estratificação de risco cardiovascular em doentes hipertensos. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 41–8. https://doi.org/10.32385/rpmgf.v22i1.10209
3754|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|A reforma dos cuidados de saúde primários e a reforma do pensamento|Dossier|https://doi.org/10.32385/rpmgf.v22i1.10211|André Rosa Biscaia|Médico de Família no Centro de Saúde de Cascais Investigador no Instituto de Higiene e Medicina Tropical da Universidade Nova de Lisboa|Biscaia, A. R. (2006). A reforma dos cuidados de saúde primários e a reforma do pensamento. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 67–79. https://doi.org/10.32385/rpmgf.v22i1.10211
3755|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|O papel das comunidades de práticas na prestação de cuidados de saúde primários|Dossier|https://doi.org/10.32385/rpmgf.v22i1.10212|Horácio Covita|Psicólogo Social e das Organizações Assessor na MCSP Docente na U. Católica Portuguesa|Covita, H. (2006). O papel das comunidades de práticas na prestação de cuidados de saúde primários. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 81–9. https://doi.org/10.32385/rpmgf.v22i1.10212
3756|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Centro de Saúde - Organização de aprendizagem|Dossier|https://doi.org/10.32385/rpmgf.v22i1.10213|Ana Ferrão|Chefe de serviço de Medicina Geral e Familiar Centro de Saúde de Cascais|Ferrão, A., & Biscaia, A. (2006). Centro de Saúde - Organização de aprendizagem. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 91–5. https://doi.org/10.32385/rpmgf.v22i1.10213
3757|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Centro de Saúde - Organização de aprendizagem|Dossier|https://doi.org/10.32385/rpmgf.v22i1.10213|André Biscaia|Médico no Centro de Saúde de Cascais, Investigador no Instituto de Higiene e Medicina Tropical da Universidade Nova de Lisboa|Ferrão, A., & Biscaia, A. (2006). Centro de Saúde - Organização de aprendizagem. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 91–5. https://doi.org/10.32385/rpmgf.v22i1.10213
3758|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Recensão do livro: Relapse prevention counseling workbook|Opinião e Debate|https://doi.org/10.32385/rpmgf.v22i1.10208|Miguel Trigo|Psicólogo clínico. Mestre em Saúde Mental. Docente de Psicologia da Universidade Lusófona de Humanidades e Tecnologias. Consulta de Desabituação Tabágica do Centro de Saúde de Odivelas/Unidade Comunitária de Cuidados Psiquiátricos de Odivelas.|Trigo, M., & , . . (2006). Recensão do livro: Relapse prevention counseling workbook. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 51–5. https://doi.org/10.32385/rpmgf.v22i1.10208
3759|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Recensão do livro: Relapse prevention counseling workbook|Opinião e Debate|https://doi.org/10.32385/rpmgf.v22i1.10208|||Trigo, M., & , . . (2006). Recensão do livro: Relapse prevention counseling workbook. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 51–5. https://doi.org/10.32385/rpmgf.v22i1.10208
3760|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Nelson Mota-Gaspar|CS de Sintra|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3761|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Isabel Apolinário|CS de Carnaxide,Extensão Dafundo|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3762|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Nuno Sousa|CS Dr.Joaquim Paulino, Extensão Albarraque, Rio de Mouro.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3763|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|M. Ivone Gonçalves|CS Dr.Joaquim Paulino, Extensão Albarraque, Rio de Mouro.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3764|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Sanja Reis|USF Horizonte. Matosinhos|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3765|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|M. Rosário Pereira Rosa|CS de Odivelas|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3766|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Luís Martins|CS de Odivelas|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3767|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|José Belo Vieira|CS de Odivelas|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3768|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Benedita Graça Moura|CS da Senhora da Hora, USF Horizonte. Matosinhos|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3769|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Ana Marques Almeida|CS da Senhora da Hora, USF Horizonte. Matosinhos|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3770|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Mariana Tudela|USF Horizonte. Matosinhos.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3771|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Filipa Almada Lobo|USF Horizonte. Matosinhos.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3772|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Laura Jiménez De Gracia|CS Azahara, Córdoba; CS Almanjáyar, Granada. Espanha|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3773|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Gema García Sacristán|CS Azahara, Córdoba; CS Almanjáyar, Granada. Espanha|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3774|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Rita Ávila||Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3775|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Inês Lemos|CS de Sete Rios. Lisboa|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3776|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Manuel Moreira|CS de Sete Rios. Lisboa|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3777|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Marta Cardoso|CS de Sete Rios. Lisboa|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3778|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Lúcia Valente|CS da Marinha Grande|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
